Home ID,Appliance Type,Energy Consumption (kWh),Outdoor Temperature,Season,Household Size,Timestamp,Month,Year,Month_Name
430,Fridge,0.13,23.8,Winter,3,2023-03-19 06:55:00,2023-03,2023,Mar
473,Fridge,0.33,24.6,Winter,5,2023-03-19 07:25:00,2023-03,2023,Mar
171,Fridge,0.39,-4.0,Winter,1,2023-03-19 08:00:00,2023-03,2023,Mar
381,Fridge,0.43,37.5,Winter,3,2023-03-19 08:16:00,2023-03,2023,Mar
22,Fridge,0.16,5.7,Winter,1,2023-03-06 08:39:00,2023-03,2023,Mar
233,Fridge,0.13,-4.1,Winter,1,2023-03-19 10:04:00,2023-03,2023,Mar
305,Fridge,0.43,12.7,Winter,1,2023-03-19 10:08:00,2023-03,2023,Mar
482,Fridge,0.34,10.1,Winter,4,2023-03-19 10:40:00,2023-03,2023,Mar
299,Fridge,0.4,35.1,Winter,2,2023-03-06 07:23:00,2023-03,2023,Mar
97,Fridge,0.16,0.9,Spring,1,2023-05-16 06:34:00,2023-05,2023,May
427,Fridge,0.47,29.1,Winter,5,2023-03-19 13:37:00,2023-03,2023,Mar
331,Fridge,0.49,9.1,Winter,5,2023-03-19 14:14:00,2023-03,2023,Mar
228,Fridge,0.35,32.2,Winter,1,2023-03-19 14:45:00,2023-03,2023,Mar
33,Fridge,0.27,9.3,Winter,4,2023-03-19 14:51:00,2023-03,2023,Mar
60,Fridge,0.28,2.5,Winter,3,2023-03-19 15:04:00,2023-03,2023,Mar
156,Fridge,0.19,37.3,Winter,2,2023-03-19 15:16:00,2023-03,2023,Mar
309,Fridge,0.17,19.7,Winter,5,2023-03-19 15:20:00,2023-03,2023,Mar
464,Fridge,0.4,23.5,Winter,5,2023-03-19 15:47:00,2023-03,2023,Mar
193,Fridge,0.44,3.3,Winter,5,2023-03-19 16:11:00,2023-03,2023,Mar
331,Fridge,0.27,22.0,Winter,3,2023-03-19 17:01:00,2023-03,2023,Mar
300,Fridge,0.3,-2.0,Winter,3,2023-03-20 12:46:00,2023-03,2023,Mar
92,Fridge,0.29,17.5,Winter,4,2023-02-21 05:30:00,2023-02,2023,Feb
253,Fridge,0.15,27.2,Spring,3,2023-05-16 01:27:00,2023-05,2023,May
328,Fridge,0.14,8.4,Winter,2,2023-03-20 14:45:00,2023-03,2023,Mar
363,Fridge,0.14,-2.1,Winter,5,2023-03-21 06:46:00,2023-03,2023,Mar
294,Fridge,0.43,3.3,Winter,4,2023-03-21 07:52:00,2023-03,2023,Mar
198,Fridge,0.16,6.9,Spring,4,2023-05-15 20:34:00,2023-05,2023,May
77,Fridge,0.22,20.1,Spring,2,2023-05-15 20:30:00,2023-05,2023,May
270,Fridge,0.19,1.7,Winter,3,2023-03-21 09:07:00,2023-03,2023,Mar
347,Fridge,0.37,29.5,Winter,3,2023-03-21 09:35:00,2023-03,2023,Mar
12,Fridge,0.3,19.8,Winter,2,2023-03-21 09:35:00,2023-03,2023,Mar
163,Fridge,0.23,34.8,Winter,4,2023-03-21 10:08:00,2023-03,2023,Mar
421,Fridge,0.33,37.6,Winter,2,2023-03-21 10:26:00,2023-03,2023,Mar
356,Fridge,0.32,21.0,Spring,3,2023-05-15 20:06:00,2023-05,2023,May
106,Fridge,0.26,37.2,Winter,4,2023-03-21 11:08:00,2023-03,2023,Mar
463,Fridge,0.1,-7.1,Winter,4,2023-03-05 20:20:00,2023-03,2023,Mar
116,Fridge,0.2,12.9,Winter,5,2023-03-21 06:37:00,2023-03,2023,Mar
151,Fridge,0.28,33.0,Winter,3,2023-03-21 14:11:00,2023-03,2023,Mar
426,Fridge,0.23,11.1,Winter,2,2023-03-05 19:17:00,2023-03,2023,Mar
258,Fridge,0.46,1.3,Winter,3,2023-03-21 18:27:00,2023-03,2023,Mar
447,Fridge,0.11,26.4,Winter,1,2023-03-21 19:38:00,2023-03,2023,Mar
16,Fridge,0.19,32.3,Winter,1,2023-03-05 17:42:00,2023-03,2023,Mar
302,Fridge,0.39,-2.4,Spring,2,2023-05-15 18:51:00,2023-05,2023,May
260,Fridge,0.43,5.3,Winter,5,2023-03-21 20:53:00,2023-03,2023,Mar
214,Fridge,0.19,12.9,Winter,2,2023-03-21 21:05:00,2023-03,2023,Mar
137,Fridge,0.15,24.0,Winter,1,2023-03-21 23:04:00,2023-03,2023,Mar
133,Fridge,0.45,12.2,Spring,2,2023-05-15 18:14:00,2023-05,2023,May
294,Fridge,0.41,5.3,Winter,4,2023-03-22 01:31:00,2023-03,2023,Mar
47,Fridge,0.11,34.7,Spring,3,2023-05-15 17:50:00,2023-05,2023,May
350,Fridge,0.11,13.1,Winter,2,2023-03-22 01:47:00,2023-03,2023,Mar
180,Fridge,0.36,19.8,Winter,3,2023-03-05 19:38:00,2023-03,2023,Mar
45,Fridge,0.26,38.9,Winter,2,2023-03-21 05:38:00,2023-03,2023,Mar
355,Fridge,0.19,33.1,Winter,5,2023-03-21 05:33:00,2023-03,2023,Mar
182,Fridge,0.38,37.0,Winter,2,2023-03-21 04:22:00,2023-03,2023,Mar
163,Fridge,0.39,15.1,Winter,5,2023-03-20 14:52:00,2023-03,2023,Mar
122,Fridge,0.33,15.9,Winter,1,2023-03-06 00:22:00,2023-03,2023,Mar
96,Fridge,0.23,26.5,Winter,1,2023-03-20 16:59:00,2023-03,2023,Mar
121,Fridge,0.16,9.7,Spring,5,2023-05-16 01:03:00,2023-05,2023,May
422,Fridge,0.36,31.2,Winter,2,2023-03-20 17:09:00,2023-03,2023,Mar
350,Fridge,0.23,27.5,Winter,5,2023-03-06 00:11:00,2023-03,2023,Mar
68,Fridge,0.32,4.4,Winter,5,2023-03-06 00:01:00,2023-03,2023,Mar
60,Fridge,0.34,14.8,Winter,2,2023-03-20 20:14:00,2023-03,2023,Mar
61,Fridge,0.34,2.9,Winter,5,2023-03-20 20:25:00,2023-03,2023,Mar
345,Fridge,0.31,34.3,Winter,1,2023-03-20 20:53:00,2023-03,2023,Mar
135,Fridge,0.38,0.4,Winter,4,2023-03-20 21:56:00,2023-03,2023,Mar
60,Fridge,0.26,-3.1,Winter,2,2023-03-20 22:07:00,2023-03,2023,Mar
398,Fridge,0.41,28.0,Winter,2,2023-03-20 22:19:00,2023-03,2023,Mar
335,Fridge,0.11,24.2,Spring,1,2023-05-16 00:02:00,2023-05,2023,May
17,Fridge,0.21,12.4,Winter,3,2023-03-20 22:52:00,2023-03,2023,Mar
187,Fridge,0.28,16.5,Spring,5,2023-05-15 23:18:00,2023-05,2023,May
104,Fridge,0.13,-9.7,Winter,2,2023-02-21 04:22:00,2023-02,2023,Feb
416,Fridge,0.23,31.4,Winter,5,2023-03-20 23:41:00,2023-03,2023,Mar
37,Fridge,0.36,6.1,Winter,2,2023-03-21 00:08:00,2023-03,2023,Mar
348,Fridge,0.38,31.4,Winter,2,2023-03-21 01:18:00,2023-03,2023,Mar
112,Fridge,0.25,24.5,Winter,4,2023-03-05 22:49:00,2023-03,2023,Mar
280,Fridge,0.4,35.4,Winter,1,2023-03-21 02:24:00,2023-03,2023,Mar
214,Fridge,0.14,22.8,Spring,4,2023-05-15 22:42:00,2023-05,2023,May
74,Fridge,0.19,29.2,Winter,3,2023-03-05 22:39:00,2023-03,2023,Mar
69,Fridge,0.24,29.0,Winter,3,2023-03-21 03:18:00,2023-03,2023,Mar
134,Fridge,0.38,17.5,Winter,1,2023-03-21 03:37:00,2023-03,2023,Mar
30,Fridge,0.4,30.6,Winter,5,2023-03-21 03:49:00,2023-03,2023,Mar
328,Fridge,0.1,39.6,Winter,1,2023-03-20 14:36:00,2023-03,2023,Mar
323,Fridge,0.11,16.8,Winter,4,2023-03-31 09:31:00,2023-03,2023,Mar
174,Fridge,0.11,3.3,Spring,5,2023-05-15 04:38:00,2023-05,2023,May
424,Fridge,0.24,17.7,Winter,2,2023-03-24 22:34:00,2023-03,2023,Mar
456,Fridge,0.13,30.6,Spring,3,2023-05-14 05:46:00,2023-05,2023,May
406,Fridge,0.4,6.5,Winter,2,2023-03-28 23:13:00,2023-03,2023,Mar
144,Fridge,0.33,19.6,Winter,2,2023-03-28 23:16:00,2023-03,2023,Mar
170,Fridge,0.38,20.3,Winter,3,2023-03-29 02:25:00,2023-03,2023,Mar
19,Fridge,0.41,28.8,Winter,1,2023-03-29 02:50:00,2023-03,2023,Mar
320,Fridge,0.23,-2.0,Winter,5,2023-02-21 14:10:00,2023-02,2023,Feb
17,Fridge,0.26,-9.0,Winter,4,2023-03-04 02:42:00,2023-03,2023,Mar
156,Fridge,0.2,27.0,Winter,4,2023-03-04 02:34:00,2023-03,2023,Mar
284,Fridge,0.36,9.0,Winter,5,2023-03-29 05:31:00,2023-03,2023,Mar
362,Fridge,0.18,1.8,Winter,3,2023-03-29 05:49:00,2023-03,2023,Mar
74,Fridge,0.43,9.9,Winter,3,2023-03-29 06:16:00,2023-03,2023,Mar
230,Fridge,0.15,-4.3,Winter,4,2023-02-21 14:10:00,2023-02,2023,Feb
497,Fridge,0.43,0.2,Winter,2,2023-03-04 03:56:00,2023-03,2023,Mar
155,Fridge,0.2,8.7,Winter,1,2023-03-29 06:34:00,2023-03,2023,Mar
376,Fridge,0.28,15.8,Winter,2,2023-03-29 06:56:00,2023-03,2023,Mar
72,Fridge,0.35,12.5,Winter,1,2023-03-29 07:04:00,2023-03,2023,Mar
225,Fridge,0.13,6.2,Winter,4,2023-03-29 08:04:00,2023-03,2023,Mar
90,Fridge,0.34,6.2,Winter,5,2023-03-29 08:04:00,2023-03,2023,Mar
108,Fridge,0.41,29.0,Winter,3,2023-03-29 08:20:00,2023-03,2023,Mar
238,Fridge,0.14,3.0,Winter,3,2023-03-29 08:47:00,2023-03,2023,Mar
38,Fridge,0.28,-3.3,Spring,2,2023-05-14 03:18:00,2023-05,2023,May
163,Fridge,0.39,0.6,Winter,1,2023-03-04 00:33:00,2023-03,2023,Mar
326,Fridge,0.44,4.0,Spring,2,2023-05-14 03:18:00,2023-05,2023,May
311,Fridge,0.24,-4.0,Winter,4,2023-03-29 11:33:00,2023-03,2023,Mar
400,Fridge,0.48,25.1,Winter,3,2023-03-29 11:40:00,2023-03,2023,Mar
206,Fridge,0.27,31.3,Winter,1,2023-03-29 12:11:00,2023-03,2023,Mar
66,Fridge,0.13,20.4,Winter,4,2023-03-29 06:37:00,2023-03,2023,Mar
186,Fridge,0.39,-7.8,Winter,3,2023-03-04 04:02:00,2023-03,2023,Mar
268,Fridge,0.39,21.4,Winter,2,2023-03-04 04:25:00,2023-03,2023,Mar
93,Fridge,0.17,26.3,Winter,2,2023-03-28 20:42:00,2023-03,2023,Mar
189,Fridge,0.14,14.4,Winter,1,2023-03-04 08:50:00,2023-03,2023,Mar
305,Fridge,0.4,17.1,Winter,2,2023-03-28 04:46:00,2023-03,2023,Mar
406,Fridge,0.26,13.4,Winter,1,2023-03-28 06:03:00,2023-03,2023,Mar
190,Fridge,0.41,28.4,Winter,3,2023-03-28 07:10:00,2023-03,2023,Mar
169,Fridge,0.38,32.9,Winter,1,2023-03-28 08:01:00,2023-03,2023,Mar
40,Fridge,0.16,2.9,Spring,3,2023-05-14 09:11:00,2023-05,2023,May
470,Fridge,0.33,30.3,Winter,1,2023-03-04 07:44:00,2023-03,2023,Mar
353,Fridge,0.43,28.2,Winter,5,2023-03-28 09:33:00,2023-03,2023,Mar
70,Fridge,0.3,31.2,Spring,5,2023-05-14 08:35:00,2023-05,2023,May
160,Fridge,0.39,27.9,Winter,3,2023-03-28 10:35:00,2023-03,2023,Mar
362,Fridge,0.48,30.6,Winter,1,2023-03-28 10:45:00,2023-03,2023,Mar
8,Fridge,0.43,-0.1,Winter,4,2023-03-28 12:06:00,2023-03,2023,Mar
6,Fridge,0.29,-8.8,Winter,3,2023-03-04 06:26:00,2023-03,2023,Mar
389,Fridge,0.31,32.4,Winter,3,2023-03-28 13:07:00,2023-03,2023,Mar
470,Fridge,0.49,20.4,Winter,2,2023-02-21 13:24:00,2023-02,2023,Feb
280,Fridge,0.28,11.1,Winter,4,2023-03-28 14:06:00,2023-03,2023,Mar
155,Fridge,0.11,21.0,Winter,2,2023-03-28 14:35:00,2023-03,2023,Mar
110,Fridge,0.22,20.5,Winter,2,2023-03-28 14:41:00,2023-03,2023,Mar
428,Fridge,0.1,9.3,Winter,2,2023-03-28 15:28:00,2023-03,2023,Mar
407,Fridge,0.24,-2.2,Winter,3,2023-03-04 05:44:00,2023-03,2023,Mar
337,Fridge,0.27,31.6,Winter,5,2023-03-28 17:46:00,2023-03,2023,Mar
491,Fridge,0.29,19.0,Winter,5,2023-03-28 17:49:00,2023-03,2023,Mar
381,Fridge,0.22,17.4,Winter,2,2023-03-28 18:45:00,2023-03,2023,Mar
326,Fridge,0.47,6.2,Winter,1,2023-03-28 18:49:00,2023-03,2023,Mar
460,Fridge,0.28,12.8,Winter,1,2023-03-28 19:19:00,2023-03,2023,Mar
25,Fridge,0.34,-8.5,Winter,3,2023-03-04 04:41:00,2023-03,2023,Mar
142,Fridge,0.26,11.1,Winter,3,2023-03-28 20:40:00,2023-03,2023,Mar
308,Fridge,0.47,8.7,Winter,3,2023-03-29 12:14:00,2023-03,2023,Mar
184,Fridge,0.2,15.1,Spring,5,2023-05-14 09:41:00,2023-05,2023,May
35,Fridge,0.33,-6.6,Spring,1,2023-05-14 02:49:00,2023-05,2023,May
440,Fridge,0.28,39.8,Winter,5,2023-03-29 13:22:00,2023-03,2023,Mar
340,Fridge,0.39,39.5,Winter,2,2023-03-30 15:55:00,2023-03,2023,Mar
168,Fridge,0.18,10.2,Winter,1,2023-03-30 15:58:00,2023-03,2023,Mar
499,Fridge,0.15,1.3,Winter,1,2023-03-30 16:24:00,2023-03,2023,Mar
435,Fridge,0.39,36.5,Winter,5,2023-03-30 16:26:00,2023-03,2023,Mar
157,Fridge,0.46,18.6,Winter,4,2023-03-30 17:03:00,2023-03,2023,Mar
83,Fridge,0.44,0.4,Winter,1,2023-03-03 17:15:00,2023-03,2023,Mar
435,Fridge,0.28,18.3,Winter,3,2023-03-30 18:42:00,2023-03,2023,Mar
488,Fridge,0.34,31.4,Winter,3,2023-03-30 18:51:00,2023-03,2023,Mar
101,Fridge,0.22,34.4,Winter,3,2023-03-03 17:15:00,2023-03,2023,Mar
491,Fridge,0.11,30.8,Winter,3,2023-03-30 22:09:00,2023-03,2023,Mar
493,Fridge,0.26,-0.7,Winter,3,2023-03-30 22:45:00,2023-03,2023,Mar
356,Fridge,0.34,33.4,Winter,3,2023-03-31 01:26:00,2023-03,2023,Mar
315,Fridge,0.19,23.1,Winter,1,2023-03-30 15:00:00,2023-03,2023,Mar
303,Fridge,0.3,32.8,Winter,2,2023-03-31 02:51:00,2023-03,2023,Mar
485,Fridge,0.37,-2.2,Winter,2,2023-03-03 13:56:00,2023-03,2023,Mar
441,Fridge,0.35,27.3,Winter,5,2023-03-31 04:52:00,2023-03,2023,Mar
481,Fridge,0.44,-1.6,Winter,5,2023-02-21 15:08:00,2023-02,2023,Feb
154,Fridge,0.11,19.1,Winter,3,2023-03-31 05:35:00,2023-03,2023,Mar
69,Fridge,0.18,32.1,Winter,3,2023-03-31 05:55:00,2023-03,2023,Mar
423,Fridge,0.29,-8.8,Winter,1,2023-03-31 06:04:00,2023-03,2023,Mar
232,Fridge,0.48,3.7,Winter,2,2023-02-21 15:33:00,2023-02,2023,Feb
273,Fridge,0.17,5.5,Spring,4,2023-05-13 20:46:00,2023-05,2023,May
98,Fridge,0.22,32.4,Spring,5,2023-05-13 20:45:00,2023-05,2023,May
328,Fridge,0.38,16.7,Winter,5,2023-03-31 07:21:00,2023-03,2023,Mar
177,Fridge,0.42,8.5,Winter,5,2023-03-31 08:05:00,2023-03,2023,Mar
140,Fridge,0.19,30.2,Winter,3,2023-03-31 08:30:00,2023-03,2023,Mar
2,Fridge,0.45,3.8,Winter,4,2023-03-31 03:27:00,2023-03,2023,Mar
184,Fridge,0.22,23.1,Winter,3,2023-03-30 13:53:00,2023-03,2023,Mar
351,Fridge,0.27,-2.8,Winter,2,2023-03-30 12:58:00,2023-03,2023,Mar
155,Fridge,0.48,8.4,Winter,5,2023-03-30 12:52:00,2023-03,2023,Mar
476,Fridge,0.23,2.2,Winter,2,2023-03-29 13:47:00,2023-03,2023,Mar
107,Fridge,0.2,18.3,Winter,1,2023-03-29 14:20:00,2023-03,2023,Mar
42,Fridge,0.46,30.8,Winter,2,2023-03-29 14:25:00,2023-03,2023,Mar
284,Fridge,0.41,29.5,Winter,4,2023-03-29 14:42:00,2023-03,2023,Mar
359,Fridge,0.36,23.7,Winter,2,2023-03-29 15:51:00,2023-03,2023,Mar
163,Fridge,0.17,4.4,Winter,1,2023-03-29 15:58:00,2023-03,2023,Mar
222,Fridge,0.36,4.3,Winter,4,2023-03-29 16:33:00,2023-03,2023,Mar
191,Fridge,0.28,21.8,Winter,3,2023-03-03 23:13:00,2023-03,2023,Mar
420,Fridge,0.36,-0.7,Spring,1,2023-05-14 02:28:00,2023-05,2023,May
157,Fridge,0.2,-3.2,Spring,2,2023-05-14 02:26:00,2023-05,2023,May
267,Fridge,0.4,24.3,Winter,3,2023-03-29 17:45:00,2023-03,2023,Mar
281,Fridge,0.48,33.8,Winter,2,2023-03-29 19:06:00,2023-03,2023,Mar
439,Fridge,0.2,21.3,Winter,5,2023-03-29 19:16:00,2023-03,2023,Mar
319,Fridge,0.32,18.4,Winter,5,2023-03-29 19:23:00,2023-03,2023,Mar
426,Fridge,0.1,35.9,Winter,2,2023-03-29 21:22:00,2023-03,2023,Mar
383,Fridge,0.47,5.3,Winter,3,2023-03-29 21:49:00,2023-03,2023,Mar
98,Fridge,0.1,-8.1,Winter,4,2023-03-29 21:56:00,2023-03,2023,Mar
39,Fridge,0.3,14.9,Winter,2,2023-03-29 22:11:00,2023-03,2023,Mar
63,Fridge,0.27,0.9,Winter,5,2023-03-29 22:57:00,2023-03,2023,Mar
379,Fridge,0.39,5.8,Winter,1,2023-03-29 23:59:00,2023-03,2023,Mar
8,Fridge,0.49,22.1,Winter,2,2023-03-30 00:47:00,2023-03,2023,Mar
364,Fridge,0.21,30.6,Winter,2,2023-03-30 01:27:00,2023-03,2023,Mar
371,Fridge,0.26,33.4,Winter,4,2023-03-30 02:27:00,2023-03,2023,Mar
88,Fridge,0.16,-4.9,Spring,5,2023-05-13 23:45:00,2023-05,2023,May
349,Fridge,0.28,5.4,Winter,1,2023-03-30 05:54:00,2023-03,2023,Mar
85,Fridge,0.26,19.5,Winter,5,2023-03-30 07:45:00,2023-03,2023,Mar
455,Fridge,0.29,29.7,Winter,1,2023-03-30 11:51:00,2023-03,2023,Mar
199,Fridge,0.29,36.6,Winter,1,2023-03-29 13:15:00,2023-03,2023,Mar
216,Fridge,0.24,26.4,Spring,3,2023-05-15 04:20:00,2023-05,2023,May
397,Fridge,0.18,1.9,Winter,2,2023-03-28 04:29:00,2023-03,2023,Mar
465,Fridge,0.21,10.6,Winter,4,2023-03-28 02:41:00,2023-03,2023,Mar
68,Fridge,0.49,-5.6,Winter,2,2023-03-26 01:59:00,2023-03,2023,Mar
57,Fridge,0.15,19.0,Winter,4,2023-03-26 02:25:00,2023-03,2023,Mar
391,Fridge,0.47,4.7,Winter,1,2023-03-26 02:34:00,2023-03,2023,Mar
85,Fridge,0.17,21.4,Spring,3,2023-05-14 21:14:00,2023-05,2023,May
384,Fridge,0.26,-8.4,Winter,3,2023-03-04 19:40:00,2023-03,2023,Mar
465,Fridge,0.37,-5.9,Winter,1,2023-03-26 03:34:00,2023-03,2023,Mar
255,Fridge,0.13,16.5,Winter,3,2023-03-26 03:45:00,2023-03,2023,Mar
374,Fridge,0.48,-8.2,Winter,4,2023-03-26 03:57:00,2023-03,2023,Mar
495,Fridge,0.21,0.6,Winter,5,2023-03-26 04:13:00,2023-03,2023,Mar
112,Fridge,0.44,17.2,Winter,1,2023-03-26 05:09:00,2023-03,2023,Mar
451,Fridge,0.17,11.9,Winter,3,2023-03-04 19:21:00,2023-03,2023,Mar
447,Fridge,0.15,-3.4,Winter,3,2023-03-26 07:04:00,2023-03,2023,Mar
389,Fridge,0.27,26.6,Spring,1,2023-05-14 21:54:00,2023-05,2023,May
91,Fridge,0.32,0.9,Winter,2,2023-03-26 07:24:00,2023-03,2023,Mar
25,Fridge,0.12,36.1,Winter,3,2023-03-26 07:46:00,2023-03,2023,Mar
103,Fridge,0.31,26.6,Winter,1,2023-03-26 09:11:00,2023-03,2023,Mar
22,Fridge,0.11,26.1,Winter,1,2023-02-21 10:44:00,2023-02,2023,Feb
281,Fridge,0.49,29.1,Winter,2,2023-03-26 10:34:00,2023-03,2023,Mar
338,Fridge,0.48,7.3,Spring,3,2023-05-14 19:54:00,2023-05,2023,May
183,Fridge,0.26,34.3,Spring,5,2023-05-14 19:52:00,2023-05,2023,May
79,Fridge,0.22,-3.3,Spring,5,2023-05-14 19:49:00,2023-05,2023,May
104,Fridge,0.41,-7.6,Winter,1,2023-03-26 11:17:00,2023-03,2023,Mar
256,Fridge,0.4,-4.0,Winter,4,2023-03-04 18:06:00,2023-03,2023,Mar
151,Fridge,0.41,-9.8,Winter,3,2023-03-26 11:43:00,2023-03,2023,Mar
166,Fridge,0.13,23.7,Winter,3,2023-03-04 17:54:00,2023-03,2023,Mar
465,Fridge,0.44,36.1,Winter,4,2023-03-26 12:28:00,2023-03,2023,Mar
500,Fridge,0.15,31.8,Winter,1,2023-03-26 07:29:00,2023-03,2023,Mar
150,Fridge,0.22,11.8,Winter,5,2023-03-04 20:13:00,2023-03,2023,Mar
70,Fridge,0.18,27.3,Winter,4,2023-03-25 23:03:00,2023-03,2023,Mar
400,Fridge,0.35,36.7,Winter,1,2023-03-04 20:41:00,2023-03,2023,Mar
64,Fridge,0.37,36.8,Winter,1,2023-03-25 00:16:00,2023-03,2023,Mar
320,Fridge,0.25,36.9,Winter,3,2023-03-25 01:27:00,2023-03,2023,Mar
498,Fridge,0.39,30.5,Winter,4,2023-03-25 04:16:00,2023-03,2023,Mar
438,Fridge,0.22,15.5,Winter,1,2023-03-25 04:27:00,2023-03,2023,Mar
63,Fridge,0.27,-2.2,Winter,2,2023-03-05 01:21:00,2023-03,2023,Mar
137,Fridge,0.35,3.2,Winter,4,2023-03-25 06:53:00,2023-03,2023,Mar
138,Fridge,0.2,0.8,Winter,2,2023-03-25 07:02:00,2023-03,2023,Mar
377,Fridge,0.48,13.8,Winter,1,2023-03-25 08:05:00,2023-03,2023,Mar
25,Fridge,0.49,-5.0,Winter,2,2023-03-25 09:40:00,2023-03,2023,Mar
372,Fridge,0.13,2.3,Winter,3,2023-03-25 10:38:00,2023-03,2023,Mar
223,Fridge,0.34,12.1,Winter,5,2023-03-25 11:10:00,2023-03,2023,Mar
249,Fridge,0.23,36.9,Winter,3,2023-03-25 11:18:00,2023-03,2023,Mar
48,Fridge,0.11,3.1,Winter,2,2023-03-25 12:08:00,2023-03,2023,Mar
112,Fridge,0.49,13.6,Winter,4,2023-03-05 00:04:00,2023-03,2023,Mar
258,Fridge,0.28,-5.2,Winter,5,2023-02-21 10:14:00,2023-02,2023,Feb
293,Fridge,0.25,13.6,Winter,5,2023-03-25 13:55:00,2023-03,2023,Mar
145,Fridge,0.46,23.7,Winter,1,2023-03-25 14:23:00,2023-03,2023,Mar
339,Fridge,0.4,22.8,Spring,5,2023-05-15 00:22:00,2023-05,2023,May
230,Fridge,0.32,6.5,Winter,1,2023-03-25 14:40:00,2023-03,2023,Mar
278,Fridge,0.48,-3.6,Winter,3,2023-03-25 15:48:00,2023-03,2023,Mar
430,Fridge,0.31,35.0,Winter,1,2023-03-25 18:20:00,2023-03,2023,Mar
205,Fridge,0.15,28.5,Spring,1,2023-05-14 23:43:00,2023-05,2023,May
52,Fridge,0.29,8.1,Winter,4,2023-03-25 20:00:00,2023-03,2023,Mar
302,Fridge,0.33,32.2,Winter,2,2023-03-04 21:40:00,2023-03,2023,Mar
69,Fridge,0.48,23.5,Winter,3,2023-03-25 21:57:00,2023-03,2023,Mar
405,Fridge,0.27,18.1,Winter,5,2023-03-04 20:59:00,2023-03,2023,Mar
315,Fridge,0.27,16.1,Spring,1,2023-05-14 22:38:00,2023-05,2023,May
482,Fridge,0.19,15.6,Winter,4,2023-03-26 12:28:00,2023-03,2023,Mar
354,Fridge,0.46,31.3,Winter,1,2023-03-28 02:51:00,2023-03,2023,Mar
384,Fridge,0.3,-9.8,Winter,2,2023-03-26 13:26:00,2023-03,2023,Mar
123,Fridge,0.27,-0.8,Winter,3,2023-02-21 10:54:00,2023-02,2023,Feb
467,Fridge,0.38,-7.5,Winter,1,2023-03-27 08:03:00,2023-03,2023,Mar
289,Fridge,0.42,-2.1,Winter,5,2023-03-04 12:39:00,2023-03,2023,Mar
466,Fridge,0.36,6.9,Winter,5,2023-03-27 09:19:00,2023-03,2023,Mar
320,Fridge,0.42,19.1,Winter,2,2023-03-27 09:20:00,2023-03,2023,Mar
63,Fridge,0.47,21.8,Winter,5,2023-02-21 12:06:00,2023-02,2023,Feb
182,Fridge,0.39,12.1,Winter,3,2023-03-27 09:27:00,2023-03,2023,Mar
243,Fridge,0.38,8.6,Winter,2,2023-03-27 09:50:00,2023-03,2023,Mar
466,Fridge,0.45,36.0,Winter,5,2023-03-27 09:52:00,2023-03,2023,Mar
126,Fridge,0.15,0.7,Winter,3,2023-03-27 11:40:00,2023-03,2023,Mar
27,Fridge,0.46,-5.1,Winter,2,2023-03-04 11:26:00,2023-03,2023,Mar
472,Fridge,0.37,11.5,Winter,5,2023-03-27 13:24:00,2023-03,2023,Mar
365,Fridge,0.17,-2.6,Winter,4,2023-03-27 16:42:00,2023-03,2023,Mar
383,Fridge,0.13,2.5,Winter,4,2023-03-27 07:47:00,2023-03,2023,Mar
261,Fridge,0.24,-3.5,Winter,1,2023-03-27 16:56:00,2023-03,2023,Mar
139,Fridge,0.24,26.2,Winter,5,2023-03-27 18:28:00,2023-03,2023,Mar
75,Fridge,0.35,4.7,Winter,3,2023-03-27 18:33:00,2023-03,2023,Mar
411,Fridge,0.49,12.0,Spring,3,2023-05-14 12:12:00,2023-05,2023,May
93,Fridge,0.1,9.1,Spring,3,2023-05-14 12:10:00,2023-05,2023,May
390,Fridge,0.31,7.3,Winter,4,2023-03-27 19:51:00,2023-03,2023,Mar
178,Fridge,0.22,4.6,Winter,1,2023-03-27 19:52:00,2023-03,2023,Mar
421,Fridge,0.31,35.2,Winter,1,2023-03-27 21:46:00,2023-03,2023,Mar
1,Fridge,0.37,0.6,Winter,3,2023-03-27 23:13:00,2023-03,2023,Mar
198,Fridge,0.39,22.7,Winter,1,2023-03-27 23:14:00,2023-03,2023,Mar
266,Fridge,0.37,7.3,Winter,4,2023-03-27 23:58:00,2023-03,2023,Mar
264,Fridge,0.23,30.1,Winter,1,2023-03-28 00:57:00,2023-03,2023,Mar
67,Fridge,0.45,4.8,Winter,4,2023-03-04 10:14:00,2023-03,2023,Mar
3,Fridge,0.4,6.5,Winter,3,2023-03-04 11:05:00,2023-03,2023,Mar
331,Fridge,0.15,33.6,Winter,4,2023-03-27 07:34:00,2023-03,2023,Mar
213,Fridge,0.16,16.7,Winter,2,2023-03-27 07:03:00,2023-03,2023,Mar
420,Fridge,0.32,22.6,Spring,3,2023-05-14 14:23:00,2023-05,2023,May
429,Fridge,0.18,1.7,Winter,2,2023-03-04 17:05:00,2023-03,2023,Mar
388,Fridge,0.4,27.4,Winter,1,2023-02-21 11:02:00,2023-02,2023,Feb
373,Fridge,0.22,21.4,Winter,4,2023-03-04 16:45:00,2023-03,2023,Mar
225,Fridge,0.49,3.5,Winter,2,2023-03-26 17:12:00,2023-03,2023,Mar
409,Fridge,0.29,0.4,Winter,4,2023-03-26 17:27:00,2023-03,2023,Mar
