Appliance Type,timestamp,Energy Consumption (kWh)
Fridge,2023-06-15 18:00:00,0.61
Fridge,2023-06-15 19:00:00,0.2
Fridge,2023-06-15 20:00:00,0.91
Fridge,2023-06-15 21:00:00,0.97
Fridge,2023-06-15 22:00:00,0.15
Fridge,2023-06-15 23:00:00,1.06
Fridge,2023-06-16 00:00:00,0.0
Fridge,2023-06-16 01:00:00,1.25
Fridge,2023-06-16 02:00:00,0.34
Fridge,2023-06-16 03:00:00,0.0
Fridge,2023-06-16 04:00:00,0.46
Fridge,2023-06-16 05:00:00,0.0
Fridge,2023-06-16 06:00:00,0.87
Fridge,2023-06-16 07:00:00,0.0
Fridge,2023-06-16 08:00:00,0.48
Fridge,2023-06-16 09:00:00,0.48
Fridge,2023-06-16 10:00:00,0.0
Fridge,2023-06-16 11:00:00,0.0
Fridge,2023-06-16 12:00:00,0.0
Fridge,2023-06-16 13:00:00,0.0
Fridge,2023-06-16 14:00:00,0.64
Fridge,2023-06-16 15:00:00,0.0
Fridge,2023-06-16 16:00:00,0.6699999999999999
Fridge,2023-06-16 17:00:00,0.45999999999999996
Fridge,2023-06-16 18:00:00,0.23
Fridge,2023-06-16 19:00:00,0.88
Fridge,2023-06-16 20:00:00,0.49
Fridge,2023-06-16 21:00:00,0.0
Fridge,2023-06-16 22:00:00,0.27
Fridge,2023-06-16 23:00:00,0.0
Fridge,2023-06-17 00:00:00,0.0
Fridge,2023-06-17 01:00:00,0.72
Fridge,2023-06-17 02:00:00,0.0
Fridge,2023-06-17 03:00:00,0.0
Fridge,2023-06-17 04:00:00,0.31
Fridge,2023-06-17 05:00:00,0.0
Fridge,2023-06-17 06:00:00,0.79
Fridge,2023-06-17 07:00:00,0.3
Fridge,2023-06-17 08:00:00,0.0
Fridge,2023-06-17 09:00:00,0.0
Fridge,2023-06-17 10:00:00,0.14
Fridge,2023-06-17 11:00:00,0.1
Fridge,2023-06-17 12:00:00,0.47
Fridge,2023-06-17 13:00:00,0.0
Fridge,2023-06-17 14:00:00,0.41
Fridge,2023-06-17 15:00:00,0.27
Fridge,2023-06-17 16:00:00,0.96
Fridge,2023-06-17 17:00:00,0.42
Fridge,2023-06-17 18:00:00,0.49
Fridge,2023-06-17 19:00:00,0.0
Fridge,2023-06-17 20:00:00,0.12
Fridge,2023-06-17 21:00:00,0.8500000000000001
Fridge,2023-06-17 22:00:00,0.9199999999999999
Fridge,2023-06-17 23:00:00,1.1099999999999999
Fridge,2023-06-18 00:00:00,0.75
Fridge,2023-06-18 01:00:00,0.48
Fridge,2023-06-18 02:00:00,0.0
Fridge,2023-06-18 03:00:00,0.62
Fridge,2023-06-18 04:00:00,0.26
Fridge,2023-06-18 05:00:00,0.24
Fridge,2023-06-18 06:00:00,0.31
Fridge,2023-06-18 07:00:00,0.0
Fridge,2023-06-18 08:00:00,1.22
Fridge,2023-06-18 09:00:00,0.73
Fridge,2023-06-18 10:00:00,0.0
Fridge,2023-06-18 11:00:00,0.51
Fridge,2023-06-18 12:00:00,0.65
Fridge,2023-06-18 13:00:00,0.0
Fridge,2023-06-18 14:00:00,1.3
Fridge,2023-06-18 15:00:00,0.0
Fridge,2023-06-18 16:00:00,0.0
Fridge,2023-06-18 17:00:00,0.91
Fridge,2023-06-18 18:00:00,0.27
Fridge,2023-06-18 19:00:00,0.0
Fridge,2023-06-18 20:00:00,0.0
Fridge,2023-06-18 21:00:00,0.0
Fridge,2023-06-18 22:00:00,0.0
Fridge,2023-06-18 23:00:00,0.83
Fridge,2023-06-19 00:00:00,0.37
Fridge,2023-06-19 01:00:00,0.71
Fridge,2023-06-19 02:00:00,1.71
Fridge,2023-06-19 03:00:00,0.88
Fridge,2023-06-19 04:00:00,0.0
Fridge,2023-06-19 05:00:00,0.0
Fridge,2023-06-19 06:00:00,0.0
Fridge,2023-06-19 07:00:00,0.0
Fridge,2023-06-19 08:00:00,0.0
Fridge,2023-06-19 09:00:00,1.92
Fridge,2023-06-19 10:00:00,0.0
Fridge,2023-06-19 11:00:00,0.55
Fridge,2023-06-19 12:00:00,0.0
Fridge,2023-06-19 13:00:00,0.93
Fridge,2023-06-19 14:00:00,0.99
Fridge,2023-06-19 15:00:00,0.6
Fridge,2023-06-19 16:00:00,0.38
Fridge,2023-06-19 17:00:00,0.36
Fridge,2023-06-19 18:00:00,0.0
Fridge,2023-06-19 19:00:00,0.47
Fridge,2023-06-19 20:00:00,0.39
Fridge,2023-06-19 21:00:00,0.0
Fridge,2023-06-19 22:00:00,0.0
Fridge,2023-06-19 23:00:00,0.0
Fridge,2023-06-20 00:00:00,0.58
Fridge,2023-06-20 01:00:00,0.0
Fridge,2023-06-20 02:00:00,0.48
Fridge,2023-06-20 03:00:00,0.73
Fridge,2023-06-20 04:00:00,0.30000000000000004
Fridge,2023-06-20 05:00:00,0.93
Fridge,2023-06-20 06:00:00,0.8700000000000001
Fridge,2023-06-20 07:00:00,0.7
Fridge,2023-06-20 08:00:00,0.48
Fridge,2023-06-20 09:00:00,0.23
Fridge,2023-06-20 10:00:00,0.47
Fridge,2023-06-20 11:00:00,0.21
Fridge,2023-06-20 12:00:00,1.02
Fridge,2023-06-20 13:00:00,0.64
Fridge,2023-06-20 14:00:00,0.28
Fridge,2023-06-20 15:00:00,0.57
Fridge,2023-06-20 16:00:00,0.0
Fridge,2023-06-20 17:00:00,0.0
Fridge,2023-06-20 18:00:00,0.42
Fridge,2023-06-20 19:00:00,0.6
Fridge,2023-06-20 20:00:00,0.3
Fridge,2023-06-20 21:00:00,0.22
Fridge,2023-06-20 22:00:00,0.45
Fridge,2023-06-20 23:00:00,0.39
Fridge,2023-06-21 00:00:00,0.12
Fridge,2023-06-21 01:00:00,1.02
Fridge,2023-06-21 02:00:00,0.32
Fridge,2023-06-21 03:00:00,0.0
Fridge,2023-06-21 04:00:00,0.41
Fridge,2023-06-21 05:00:00,0.69
Fridge,2023-06-21 06:00:00,0.41
Fridge,2023-06-21 07:00:00,0.56
Fridge,2023-06-21 08:00:00,0.0
Fridge,2023-06-21 09:00:00,0.65
Fridge,2023-06-21 10:00:00,0.0
Fridge,2023-06-21 11:00:00,0.39
Fridge,2023-06-21 12:00:00,0.49
Fridge,2023-06-21 13:00:00,0.34
Fridge,2023-06-21 14:00:00,0.44
Fridge,2023-06-21 15:00:00,0.28
Fridge,2023-06-21 16:00:00,0.35
Fridge,2023-06-21 17:00:00,0.43
Fridge,2023-06-21 18:00:00,0.64
Fridge,2023-06-21 19:00:00,0.36
Fridge,2023-06-21 20:00:00,0.0
Fridge,2023-06-21 21:00:00,0.41
Fridge,2023-06-21 22:00:00,0.48
Fridge,2023-06-21 23:00:00,0.5800000000000001
Fridge,2023-06-22 00:00:00,0.0
Fridge,2023-06-22 01:00:00,0.41
Fridge,2023-06-22 02:00:00,0.55
Fridge,2023-06-22 03:00:00,0.32
Fridge,2023-06-22 04:00:00,0.41000000000000003
Fridge,2023-06-22 05:00:00,1.67
Fridge,2023-06-22 06:00:00,0.87
Fridge,2023-06-22 07:00:00,0.44
Fridge,2023-06-22 08:00:00,0.0
Fridge,2023-06-22 09:00:00,0.48
Fridge,2023-06-22 10:00:00,0.16
Fridge,2023-06-22 11:00:00,0.0
Fridge,2023-06-22 12:00:00,0.38
Fridge,2023-06-22 13:00:00,0.15
Fridge,2023-06-22 14:00:00,0.4
Fridge,2023-06-22 15:00:00,0.0
Fridge,2023-06-22 16:00:00,0.25
Fridge,2023-06-22 17:00:00,0.81
Fridge,2023-06-22 18:00:00,0.44
Fridge,2023-06-22 19:00:00,0.0
Fridge,2023-06-22 20:00:00,0.0
Fridge,2023-06-22 21:00:00,0.64
Fridge,2023-06-22 22:00:00,0.23
Fridge,2023-06-22 23:00:00,0.91
Fridge,2023-06-23 00:00:00,0.0
Fridge,2023-06-23 01:00:00,0.23
Fridge,2023-06-23 02:00:00,0.8200000000000001
Fridge,2023-06-23 03:00:00,0.33
Fridge,2023-06-23 04:00:00,0.5700000000000001
Fridge,2023-06-23 05:00:00,0.28
Fridge,2023-06-23 06:00:00,0.28
Fridge,2023-06-23 07:00:00,1.24
Fridge,2023-06-23 08:00:00,0.41
Fridge,2023-06-23 09:00:00,0.0
Fridge,2023-06-23 10:00:00,0.0
Fridge,2023-06-23 11:00:00,0.55
Fridge,2023-06-23 12:00:00,0.3
Fridge,2023-06-23 13:00:00,0.0
Fridge,2023-06-23 14:00:00,0.75
Fridge,2023-06-23 15:00:00,0.0
Fridge,2023-06-23 16:00:00,0.0
Fridge,2023-06-23 17:00:00,0.53
Fridge,2023-06-23 18:00:00,0.23
Fridge,2023-06-23 19:00:00,0.27
Fridge,2023-06-23 20:00:00,0.0
Fridge,2023-06-23 21:00:00,0.3
Fridge,2023-06-23 22:00:00,0.8899999999999999
Fridge,2023-06-23 23:00:00,0.0
Fridge,2023-06-24 00:00:00,0.0
Fridge,2023-06-24 01:00:00,1.47
Fridge,2023-06-24 02:00:00,0.46
Fridge,2023-06-24 03:00:00,0.72
Fridge,2023-06-24 04:00:00,0.0
Fridge,2023-06-24 05:00:00,0.0
Fridge,2023-06-24 06:00:00,0.44
Fridge,2023-06-24 07:00:00,0.38
Fridge,2023-06-24 08:00:00,0.0
Fridge,2023-06-24 09:00:00,1.07
Fridge,2023-06-24 10:00:00,0.21
Fridge,2023-06-24 11:00:00,0.31
Fridge,2023-06-24 12:00:00,0.0
Fridge,2023-06-24 13:00:00,0.0
Fridge,2023-06-24 14:00:00,0.0
Fridge,2023-06-24 15:00:00,0.63
Fridge,2023-06-24 16:00:00,0.67
Fridge,2023-06-24 17:00:00,0.75
Fridge,2023-06-24 18:00:00,0.19
Fridge,2023-06-24 19:00:00,0.39
Fridge,2023-06-24 20:00:00,0.51
Fridge,2023-06-24 21:00:00,0.79
Fridge,2023-06-24 22:00:00,0.11
Fridge,2023-06-24 23:00:00,0.0
Fridge,2023-06-25 00:00:00,0.62
Fridge,2023-06-25 01:00:00,0.8200000000000001
Fridge,2023-06-25 02:00:00,0.0
Fridge,2023-06-25 03:00:00,0.5
Fridge,2023-06-25 04:00:00,0.0
Fridge,2023-06-25 05:00:00,0.0
Fridge,2023-06-25 06:00:00,0.61
Fridge,2023-06-25 07:00:00,0.29000000000000004
Fridge,2023-06-25 08:00:00,0.0
Fridge,2023-06-25 09:00:00,0.0
Fridge,2023-06-25 10:00:00,0.0
Fridge,2023-06-25 11:00:00,0.0
Fridge,2023-06-25 12:00:00,1.01
Fridge,2023-06-25 13:00:00,0.0
Fridge,2023-06-25 14:00:00,0.12
Fridge,2023-06-25 15:00:00,0.21
Fridge,2023-06-25 16:00:00,0.86
Fridge,2023-06-25 17:00:00,0.42
Fridge,2023-06-25 18:00:00,0.2
Fridge,2023-06-25 19:00:00,0.71
Fridge,2023-06-25 20:00:00,0.32
Fridge,2023-06-25 21:00:00,0.53
Fridge,2023-06-25 22:00:00,0.0
Fridge,2023-06-25 23:00:00,0.9
Fridge,2023-06-26 00:00:00,0.13
Fridge,2023-06-26 01:00:00,0.27
Fridge,2023-06-26 02:00:00,0.0
Fridge,2023-06-26 03:00:00,0.87
Fridge,2023-06-26 04:00:00,0.38
Fridge,2023-06-26 05:00:00,0.39
Fridge,2023-06-26 06:00:00,1.51
Fridge,2023-06-26 07:00:00,0.45
Fridge,2023-06-26 08:00:00,0.23
Fridge,2023-06-26 09:00:00,0.0
Fridge,2023-06-26 10:00:00,0.0
Fridge,2023-06-26 11:00:00,0.69
Fridge,2023-06-26 12:00:00,0.6599999999999999
Fridge,2023-06-26 13:00:00,0.0
Fridge,2023-06-26 14:00:00,0.46
Fridge,2023-06-26 15:00:00,1.1400000000000001
Fridge,2023-06-26 16:00:00,0.79
Fridge,2023-06-26 17:00:00,0.39
Fridge,2023-06-26 18:00:00,0.5
Fridge,2023-06-26 19:00:00,0.16
Fridge,2023-06-26 20:00:00,0.0
Fridge,2023-06-26 21:00:00,0.8200000000000001
Fridge,2023-06-26 22:00:00,0.0
Fridge,2023-06-26 23:00:00,0.73
Fridge,2023-06-27 00:00:00,0.0
Fridge,2023-06-27 01:00:00,0.18
Fridge,2023-06-27 02:00:00,1.49
Fridge,2023-06-27 03:00:00,0.0
Fridge,2023-06-27 04:00:00,0.0
Fridge,2023-06-27 05:00:00,0.13
Fridge,2023-06-27 06:00:00,0.33
Fridge,2023-06-27 07:00:00,0.0
Fridge,2023-06-27 08:00:00,0.24
Fridge,2023-06-27 09:00:00,0.17
Fridge,2023-06-27 10:00:00,0.12
Fridge,2023-06-27 11:00:00,0.44
Fridge,2023-06-27 12:00:00,0.25
Fridge,2023-06-27 13:00:00,0.22
Fridge,2023-06-27 14:00:00,0.18
Fridge,2023-06-27 15:00:00,0.75
Fridge,2023-06-27 16:00:00,0.24
Fridge,2023-06-27 17:00:00,0.52
Fridge,2023-06-27 18:00:00,0.0
Fridge,2023-06-27 19:00:00,0.33
Fridge,2023-06-27 20:00:00,0.19
Fridge,2023-06-27 21:00:00,0.23
Fridge,2023-06-27 22:00:00,0.0
Fridge,2023-06-27 23:00:00,0.47000000000000003
Fridge,2023-06-28 00:00:00,0.44
Fridge,2023-06-28 01:00:00,0.0
Fridge,2023-06-28 02:00:00,0.45
Fridge,2023-06-28 03:00:00,0.31
Fridge,2023-06-28 04:00:00,0.49
Fridge,2023-06-28 05:00:00,0.48
Fridge,2023-06-28 06:00:00,0.5
Fridge,2023-06-28 07:00:00,0.44
Fridge,2023-06-28 08:00:00,0.49
Fridge,2023-06-28 09:00:00,1.02
Fridge,2023-06-28 10:00:00,0.56
Fridge,2023-06-28 11:00:00,0.51
Fridge,2023-06-28 12:00:00,0.23
Fridge,2023-06-28 13:00:00,0.79
Fridge,2023-06-28 14:00:00,0.0
Fridge,2023-06-28 15:00:00,0.79
Fridge,2023-06-28 16:00:00,0.37
Fridge,2023-06-28 17:00:00,0.45
Fridge,2023-06-28 18:00:00,0.0
Fridge,2023-06-28 19:00:00,0.0
Fridge,2023-06-28 20:00:00,0.74
Fridge,2023-06-28 21:00:00,0.36
Fridge,2023-06-28 22:00:00,0.34
Fridge,2023-06-28 23:00:00,0.0
Fridge,2023-06-29 00:00:00,0.36
Fridge,2023-06-29 01:00:00,0.39
Fridge,2023-06-29 02:00:00,0.0
Fridge,2023-06-29 03:00:00,0.0
Fridge,2023-06-29 04:00:00,0.0
Fridge,2023-06-29 05:00:00,0.24
Fridge,2023-06-29 06:00:00,0.4
Fridge,2023-06-29 07:00:00,0.45
Fridge,2023-06-29 08:00:00,0.0
Fridge,2023-06-29 09:00:00,0.14
Fridge,2023-06-29 10:00:00,0.5800000000000001
Fridge,2023-06-29 11:00:00,0.8400000000000001
Fridge,2023-06-29 12:00:00,0.71
Fridge,2023-06-29 13:00:00,0.75
Fridge,2023-06-29 14:00:00,0.17
Fridge,2023-06-29 15:00:00,0.0
Fridge,2023-06-29 16:00:00,0.21
Fridge,2023-06-29 17:00:00,0.0
Fridge,2023-06-29 18:00:00,0.22999999999999998
Fridge,2023-06-29 19:00:00,0.51
Fridge,2023-06-29 20:00:00,0.0
Fridge,2023-06-29 21:00:00,0.0
Fridge,2023-06-29 22:00:00,1.3
Fridge,2023-06-29 23:00:00,0.44
Fridge,2023-06-30 00:00:00,0.11
Fridge,2023-06-30 01:00:00,0.54
Fridge,2023-06-30 02:00:00,0.37
Fridge,2023-06-30 03:00:00,0.65
Fridge,2023-06-30 04:00:00,0.0
Fridge,2023-06-30 05:00:00,0.6
Fridge,2023-06-30 06:00:00,0.0
Fridge,2023-06-30 07:00:00,0.19
Fridge,2023-06-30 08:00:00,0.12
Fridge,2023-06-30 09:00:00,0.14
Fridge,2023-06-30 10:00:00,0.47
Fridge,2023-06-30 11:00:00,0.32
Fridge,2023-06-30 12:00:00,0.32
Fridge,2023-06-30 13:00:00,0.21
Fridge,2023-06-30 14:00:00,0.11
Fridge,2023-06-30 15:00:00,0.75
Fridge,2023-06-30 16:00:00,0.49
Fridge,2023-06-30 17:00:00,0.96
Fridge,2023-06-30 18:00:00,0.94
Fridge,2023-06-30 19:00:00,0.43
Fridge,2023-06-30 20:00:00,0.48
Fridge,2023-06-30 21:00:00,0.36
Fridge,2023-06-30 22:00:00,0.55
Fridge,2023-06-30 23:00:00,0.33
Fridge,2023-07-01 00:00:00,0.29000000000000004
Fridge,2023-07-01 01:00:00,0.43
Fridge,2023-07-01 02:00:00,0.0
Fridge,2023-07-01 03:00:00,0.0
Fridge,2023-07-01 04:00:00,0.0
Fridge,2023-07-01 05:00:00,0.7
Fridge,2023-07-01 06:00:00,0.0
Fridge,2023-07-01 07:00:00,0.15
Fridge,2023-07-01 08:00:00,0.6799999999999999
Fridge,2023-07-01 09:00:00,0.14
Fridge,2023-07-01 10:00:00,0.16
Fridge,2023-07-01 11:00:00,0.85
Fridge,2023-07-01 12:00:00,0.65
Fridge,2023-07-01 13:00:00,0.0
Fridge,2023-07-01 14:00:00,0.0
Fridge,2023-07-01 15:00:00,0.0
Fridge,2023-07-01 16:00:00,0.26
Fridge,2023-07-01 17:00:00,0.71
Fridge,2023-07-01 18:00:00,0.26
Fridge,2023-07-01 19:00:00,0.0
Fridge,2023-07-01 20:00:00,0.19
Fridge,2023-07-01 21:00:00,0.6799999999999999
Fridge,2023-07-01 22:00:00,0.18
Fridge,2023-07-01 23:00:00,0.0
Fridge,2023-07-02 00:00:00,0.61
Fridge,2023-07-02 01:00:00,0.0
Fridge,2023-07-02 02:00:00,0.34
Fridge,2023-07-02 03:00:00,0.0
Fridge,2023-07-02 04:00:00,0.42
Fridge,2023-07-02 05:00:00,0.32
Fridge,2023-07-02 06:00:00,0.0
Fridge,2023-07-02 07:00:00,0.57
Fridge,2023-07-02 08:00:00,0.23
Fridge,2023-07-02 09:00:00,0.0
Fridge,2023-07-02 10:00:00,0.16
Fridge,2023-07-02 11:00:00,1.1099999999999999
Fridge,2023-07-02 12:00:00,0.18
Fridge,2023-07-02 13:00:00,0.13
Fridge,2023-07-02 14:00:00,0.0
Fridge,2023-07-02 15:00:00,0.0
Fridge,2023-07-02 16:00:00,0.1
Fridge,2023-07-02 17:00:00,0.0
Fridge,2023-07-02 18:00:00,0.4
Fridge,2023-07-02 19:00:00,0.72
Fridge,2023-07-02 20:00:00,0.0
Fridge,2023-07-02 21:00:00,0.0
Fridge,2023-07-02 22:00:00,0.24
Fridge,2023-07-02 23:00:00,0.28
Fridge,2023-07-03 00:00:00,0.29
Fridge,2023-07-03 01:00:00,0.37
Fridge,2023-07-03 02:00:00,0.0
Fridge,2023-07-03 03:00:00,0.25
Fridge,2023-07-03 04:00:00,0.23
Fridge,2023-07-03 05:00:00,0.16
Fridge,2023-07-03 06:00:00,0.0
Fridge,2023-07-03 07:00:00,0.5700000000000001
Fridge,2023-07-03 08:00:00,0.0
Fridge,2023-07-03 09:00:00,0.4
Fridge,2023-07-03 10:00:00,0.74
Fridge,2023-07-03 11:00:00,0.0
Fridge,2023-07-03 12:00:00,0.0
Fridge,2023-07-03 13:00:00,0.45
Fridge,2023-07-03 14:00:00,0.0
Fridge,2023-07-03 15:00:00,0.0
Fridge,2023-07-03 16:00:00,0.0
Fridge,2023-07-03 17:00:00,0.2
Fridge,2023-07-03 18:00:00,0.4
Fridge,2023-07-03 19:00:00,0.55
Fridge,2023-07-03 20:00:00,0.24
Fridge,2023-07-03 21:00:00,0.0
Fridge,2023-07-03 22:00:00,0.0
Fridge,2023-07-03 23:00:00,0.1
Fridge,2023-07-04 00:00:00,0.0
Fridge,2023-07-04 01:00:00,0.0
Fridge,2023-07-04 02:00:00,0.39
Fridge,2023-07-04 03:00:00,0.53
Fridge,2023-07-04 04:00:00,0.0
Fridge,2023-07-04 05:00:00,0.6000000000000001
Fridge,2023-07-04 06:00:00,0.59
Fridge,2023-07-04 07:00:00,0.49
Fridge,2023-07-04 08:00:00,0.53
Fridge,2023-07-04 09:00:00,0.4
Fridge,2023-07-04 10:00:00,0.0
Fridge,2023-07-04 11:00:00,0.0
Fridge,2023-07-04 12:00:00,0.0
Fridge,2023-07-04 13:00:00,0.21000000000000002
Fridge,2023-07-04 14:00:00,0.3
Fridge,2023-07-04 15:00:00,0.81
Fridge,2023-07-04 16:00:00,0.17
Fridge,2023-07-04 17:00:00,0.36
Fridge,2023-07-04 18:00:00,0.17
Fridge,2023-07-04 19:00:00,0.78
Fridge,2023-07-04 20:00:00,0.83
Fridge,2023-07-04 21:00:00,0.0
Fridge,2023-07-04 22:00:00,0.23
Fridge,2023-07-04 23:00:00,0.0
Fridge,2023-07-05 00:00:00,0.0
Fridge,2023-07-05 01:00:00,0.0
Fridge,2023-07-05 02:00:00,0.55
Fridge,2023-07-05 03:00:00,0.15
Fridge,2023-07-05 04:00:00,0.0
Fridge,2023-07-05 05:00:00,0.83
Fridge,2023-07-05 06:00:00,0.0
Fridge,2023-07-05 07:00:00,0.57
Fridge,2023-07-05 08:00:00,0.8500000000000001
Fridge,2023-07-05 09:00:00,0.72
Fridge,2023-07-05 10:00:00,0.38
Fridge,2023-07-05 11:00:00,0.24
Fridge,2023-07-05 12:00:00,0.59
Fridge,2023-07-05 13:00:00,0.42000000000000004
Fridge,2023-07-05 14:00:00,0.41000000000000003
Fridge,2023-07-05 15:00:00,0.0
Fridge,2023-07-05 16:00:00,0.0
Fridge,2023-07-05 17:00:00,0.21
Fridge,2023-07-05 18:00:00,0.67
Fridge,2023-07-05 19:00:00,0.18
Fridge,2023-07-05 20:00:00,0.0
Fridge,2023-07-05 21:00:00,0.72
Fridge,2023-07-05 22:00:00,0.88
Fridge,2023-07-05 23:00:00,0.0
Fridge,2023-07-06 00:00:00,0.77
Fridge,2023-07-06 01:00:00,0.15
Fridge,2023-07-06 02:00:00,0.46
Fridge,2023-07-06 03:00:00,1.38
Fridge,2023-07-06 04:00:00,0.0
Fridge,2023-07-06 05:00:00,0.28
Fridge,2023-07-06 06:00:00,0.0
Fridge,2023-07-06 07:00:00,0.0
Fridge,2023-07-06 08:00:00,0.23
Fridge,2023-07-06 09:00:00,0.62
Fridge,2023-07-06 10:00:00,0.0
Fridge,2023-07-06 11:00:00,0.47
Fridge,2023-07-06 12:00:00,0.8
Fridge,2023-07-06 13:00:00,0.0
Fridge,2023-07-06 14:00:00,0.46
Fridge,2023-07-06 15:00:00,0.44
Fridge,2023-07-06 16:00:00,0.2
Fridge,2023-07-06 17:00:00,0.0
Fridge,2023-07-06 18:00:00,0.34
Fridge,2023-07-06 19:00:00,0.0
Fridge,2023-07-06 20:00:00,0.39
Fridge,2023-07-06 21:00:00,0.34
Fridge,2023-07-06 22:00:00,0.34
Fridge,2023-07-06 23:00:00,0.3
Fridge,2023-07-07 00:00:00,0.56
Fridge,2023-07-07 01:00:00,0.27
Fridge,2023-07-07 02:00:00,0.9199999999999999
Fridge,2023-07-07 03:00:00,0.49
Fridge,2023-07-07 04:00:00,0.0
Fridge,2023-07-07 05:00:00,0.0
Fridge,2023-07-07 06:00:00,0.14
Fridge,2023-07-07 07:00:00,0.9
Fridge,2023-07-07 08:00:00,0.71
Fridge,2023-07-07 09:00:00,0.42000000000000004
Fridge,2023-07-07 10:00:00,0.44
Fridge,2023-07-07 11:00:00,0.48
Fridge,2023-07-07 12:00:00,0.0
Fridge,2023-07-07 13:00:00,0.32
Fridge,2023-07-07 14:00:00,0.45
Fridge,2023-07-07 15:00:00,0.0
Fridge,2023-07-07 16:00:00,0.6799999999999999
Fridge,2023-07-07 17:00:00,0.0
Fridge,2023-07-07 18:00:00,0.28
Fridge,2023-07-07 19:00:00,0.14
Fridge,2023-07-07 20:00:00,0.42
Fridge,2023-07-07 21:00:00,0.8
Fridge,2023-07-07 22:00:00,0.0
Fridge,2023-07-07 23:00:00,1.0999999999999999
Fridge,2023-07-08 00:00:00,0.0
Fridge,2023-07-08 01:00:00,0.48
Fridge,2023-07-08 02:00:00,0.29
Fridge,2023-07-08 03:00:00,0.0
Fridge,2023-07-08 04:00:00,0.29
Fridge,2023-07-08 05:00:00,0.29
Fridge,2023-07-08 06:00:00,0.5
Fridge,2023-07-08 07:00:00,0.0
Fridge,2023-07-08 08:00:00,0.33
Fridge,2023-07-08 09:00:00,0.0
Fridge,2023-07-08 10:00:00,0.55
Fridge,2023-07-08 11:00:00,0.5
Fridge,2023-07-08 12:00:00,0.64
Fridge,2023-07-08 13:00:00,0.76
Fridge,2023-07-08 14:00:00,0.24
Fridge,2023-07-08 15:00:00,0.0
Fridge,2023-07-08 16:00:00,1.04
Fridge,2023-07-08 17:00:00,1.65
Fridge,2023-07-08 18:00:00,0.97
Fridge,2023-07-08 19:00:00,0.55
Fridge,2023-07-08 20:00:00,0.3
Fridge,2023-07-08 21:00:00,0.63
Fridge,2023-07-08 22:00:00,0.69
Fridge,2023-07-08 23:00:00,0.46
Fridge,2023-07-09 00:00:00,0.31
Fridge,2023-07-09 01:00:00,0.0
Fridge,2023-07-09 02:00:00,0.0
Fridge,2023-07-09 03:00:00,0.77
Fridge,2023-07-09 04:00:00,0.22
Fridge,2023-07-09 05:00:00,0.32
Fridge,2023-07-09 06:00:00,1.07
Fridge,2023-07-09 07:00:00,0.2
Fridge,2023-07-09 08:00:00,0.56
Fridge,2023-07-09 09:00:00,0.0
Fridge,2023-07-09 10:00:00,0.0
Fridge,2023-07-09 11:00:00,0.18
Fridge,2023-07-09 12:00:00,0.19
Fridge,2023-07-09 13:00:00,0.0
Fridge,2023-07-09 14:00:00,0.55
Fridge,2023-07-09 15:00:00,0.53
Fridge,2023-07-09 16:00:00,0.55
Fridge,2023-07-09 17:00:00,0.0
Fridge,2023-07-09 18:00:00,0.97
Fridge,2023-07-09 19:00:00,1.08
Fridge,2023-07-09 20:00:00,0.0
Fridge,2023-07-09 21:00:00,0.9299999999999999
Fridge,2023-07-09 22:00:00,0.0
Fridge,2023-07-09 23:00:00,0.12
Fridge,2023-07-10 00:00:00,0.0
Fridge,2023-07-10 01:00:00,0.0
Fridge,2023-07-10 02:00:00,0.35
Fridge,2023-07-10 03:00:00,0.0
Fridge,2023-07-10 04:00:00,0.17
Fridge,2023-07-10 05:00:00,0.49
Fridge,2023-07-10 06:00:00,0.0
Fridge,2023-07-10 07:00:00,0.85
Fridge,2023-07-10 08:00:00,0.51
Fridge,2023-07-10 09:00:00,0.12
Fridge,2023-07-10 10:00:00,0.15
Fridge,2023-07-10 11:00:00,0.0
Fridge,2023-07-10 12:00:00,0.0
Fridge,2023-07-10 13:00:00,0.0
Fridge,2023-07-10 14:00:00,0.37
Fridge,2023-07-10 15:00:00,0.7
Fridge,2023-07-10 16:00:00,0.28
Fridge,2023-07-10 17:00:00,0.22
Fridge,2023-07-10 18:00:00,0.49
Fridge,2023-07-10 19:00:00,0.63
Fridge,2023-07-10 20:00:00,0.18
Fridge,2023-07-10 21:00:00,0.43000000000000005
Fridge,2023-07-10 22:00:00,0.64
Fridge,2023-07-10 23:00:00,0.6000000000000001
Fridge,2023-07-11 00:00:00,0.8
Fridge,2023-07-11 01:00:00,0.0
Fridge,2023-07-11 02:00:00,0.0
Fridge,2023-07-11 03:00:00,0.31
Fridge,2023-07-11 04:00:00,0.0
Fridge,2023-07-11 05:00:00,2.16
Fridge,2023-07-11 06:00:00,0.34
Fridge,2023-07-11 07:00:00,0.0
Fridge,2023-07-11 08:00:00,0.0
Fridge,2023-07-11 09:00:00,1.0
Fridge,2023-07-11 10:00:00,0.0
Fridge,2023-07-11 11:00:00,0.8800000000000001
Fridge,2023-07-11 12:00:00,0.69
Fridge,2023-07-11 13:00:00,0.0
Fridge,2023-07-11 14:00:00,0.0
Fridge,2023-07-11 15:00:00,0.39
Fridge,2023-07-11 16:00:00,0.5
Fridge,2023-07-11 17:00:00,1.09
Fridge,2023-07-11 18:00:00,0.45
Fridge,2023-07-11 19:00:00,0.0
