Appliance Type,timestamp,Energy Consumption (kWh),Energy_scaled
Heater,2023-04-30 01:00:00,15.08,0.5300527240773287
Heater,2023-04-30 02:00:00,7.8,0.2741652021089631
Heater,2023-04-30 03:00:00,2.28,0.08014059753954306
Heater,2023-04-30 04:00:00,11.21,0.3940246045694201
Heater,2023-04-30 05:00:00,3.57,0.12548330404217928
Heater,2023-04-30 06:00:00,11.79,0.41441124780316346
Heater,2023-04-30 07:00:00,15.57,0.5472759226713533
Heater,2023-04-30 08:00:00,0.0,0.0
Heater,2023-04-30 09:00:00,8.0,0.281195079086116
Heater,2023-04-30 10:00:00,10.93,0.384182776801406
Heater,2023-04-30 11:00:00,0.0,0.0
Heater,2023-04-30 12:00:00,2.08,0.07311072056239017
Heater,2023-04-30 13:00:00,4.06,0.14270650263620385
Heater,2023-04-30 14:00:00,0.0,0.0
Heater,2023-04-30 15:00:00,0.0,0.0
Heater,2023-04-30 16:00:00,6.0,0.21089630931458703
Heater,2023-04-30 17:00:00,0.0,0.0
Heater,2023-04-30 18:00:00,7.18,0.25237258347978914
Heater,2023-04-30 19:00:00,4.8,0.1687170474516696
Heater,2023-04-30 20:00:00,6.75,0.23725834797891038
Heater,2023-04-30 21:00:00,0.0,0.0
Heater,2023-04-30 22:00:00,9.27,0.3258347978910369
Heater,2023-04-30 23:00:00,3.27,0.11493848857644992
Heater,2023-05-01 00:00:00,0.0,0.0
Heater,2023-05-01 01:00:00,0.0,0.0
Heater,2023-05-01 02:00:00,4.41,0.15500878734622145
Heater,2023-05-01 03:00:00,6.18,0.2172231985940246
Heater,2023-05-01 04:00:00,2.12,0.07451669595782075
Heater,2023-05-01 05:00:00,3.59,0.12618629173989457
Heater,2023-05-01 06:00:00,0.0,0.0
Heater,2023-05-01 07:00:00,6.66,0.23409490333919158
Heater,2023-05-01 08:00:00,3.82,0.1342706502636204
Heater,2023-05-01 09:00:00,4.48,0.15746924428822498
Heater,2023-05-01 10:00:00,8.48,0.298066783831283
Heater,2023-05-01 11:00:00,0.0,0.0
Heater,2023-05-01 12:00:00,2.26,0.07943760984182777
Heater,2023-05-01 13:00:00,0.0,0.0
Heater,2023-05-01 14:00:00,0.0,0.0
Heater,2023-05-01 15:00:00,0.0,0.0
Heater,2023-05-01 16:00:00,4.4,0.15465729349736382
Heater,2023-05-01 17:00:00,2.71,0.0952548330404218
Heater,2023-05-01 18:00:00,2.79,0.09806678383128296
Heater,2023-05-01 19:00:00,2.75,0.09666080843585238
Heater,2023-05-01 20:00:00,0.0,0.0
Heater,2023-05-01 21:00:00,3.2,0.11247803163444642
Heater,2023-05-01 22:00:00,6.53,0.2295254833040422
Heater,2023-05-01 23:00:00,9.58,0.33673110720562394
Heater,2023-05-02 00:00:00,4.76,0.16731107205623902
Heater,2023-05-02 01:00:00,0.0,0.0
Heater,2023-05-02 02:00:00,0.0,0.0
Heater,2023-05-02 03:00:00,0.0,0.0
Heater,2023-05-02 04:00:00,0.0,0.0
Heater,2023-05-02 05:00:00,0.0,0.0
Heater,2023-05-02 06:00:00,9.549999999999999,0.33567662565905093
Heater,2023-05-02 07:00:00,0.0,0.0
Heater,2023-05-02 08:00:00,5.98,0.21019332161687174
Heater,2023-05-02 09:00:00,0.0,0.0
Heater,2023-05-02 10:00:00,0.0,0.0
Heater,2023-05-02 11:00:00,4.71,0.1655536028119508
Heater,2023-05-02 12:00:00,4.53,0.1592267135325132
Heater,2023-05-02 13:00:00,4.24,0.1490333919156415
Heater,2023-05-02 14:00:00,7.88,0.2769771528998243
Heater,2023-05-02 15:00:00,0.0,0.0
Heater,2023-05-02 16:00:00,0.0,0.0
Heater,2023-05-02 17:00:00,6.35,0.22319859402460457
Heater,2023-05-02 18:00:00,12.41,0.4362038664323375
Heater,2023-05-02 19:00:00,5.99,0.21054481546572937
Heater,2023-05-02 20:00:00,6.13,0.2154657293497364
Heater,2023-05-02 21:00:00,6.98,0.24534270650263623
Heater,2023-05-02 22:00:00,0.0,0.0
Heater,2023-05-02 23:00:00,2.53,0.08892794376098419
Heater,2023-05-03 00:00:00,0.0,0.0
Heater,2023-05-03 01:00:00,6.82,0.2397188049209139
Heater,2023-05-03 02:00:00,0.0,0.0
Heater,2023-05-03 03:00:00,2.92,0.10263620386643234
Heater,2023-05-03 04:00:00,0.0,0.0
Heater,2023-05-03 05:00:00,9.3,0.32688927943760987
Heater,2023-05-03 06:00:00,4.05,0.14235500878734622
Heater,2023-05-03 07:00:00,6.2,0.21792618629173993
Heater,2023-05-03 08:00:00,6.68,0.23479789103690688
Heater,2023-05-03 09:00:00,3.17,0.11142355008787347
Heater,2023-05-03 10:00:00,3.84,0.13497363796133569
Heater,2023-05-03 11:00:00,4.35,0.15289982425307558
Heater,2023-05-03 12:00:00,6.33,0.2224956063268893
Heater,2023-05-03 13:00:00,2.3,0.08084358523725835
Heater,2023-05-03 14:00:00,0.0,0.0
Heater,2023-05-03 15:00:00,4.31,0.151493848857645
Heater,2023-05-03 16:00:00,6.640000000000001,0.23339191564147632
Heater,2023-05-03 17:00:00,0.0,0.0
Heater,2023-05-03 18:00:00,2.72,0.09560632688927945
Heater,2023-05-03 19:00:00,0.0,0.0
Heater,2023-05-03 20:00:00,11.07,0.38910369068541306
Heater,2023-05-03 21:00:00,2.8,0.0984182776801406
Heater,2023-05-03 22:00:00,4.0,0.140597539543058
Heater,2023-05-03 23:00:00,2.12,0.07451669595782075
Heater,2023-05-04 00:00:00,4.84,0.17012302284710018
Heater,2023-05-04 01:00:00,2.84,0.09982425307557118
Heater,2023-05-04 02:00:00,2.6,0.0913884007029877
Heater,2023-05-04 03:00:00,0.0,0.0
Heater,2023-05-04 04:00:00,0.0,0.0
Heater,2023-05-04 05:00:00,7.5600000000000005,0.2657293497363796
Heater,2023-05-04 06:00:00,3.04,0.1068541300527241
Heater,2023-05-04 07:00:00,3.6,0.1265377855887522
Heater,2023-05-04 08:00:00,2.04,0.07170474516695959
Heater,2023-05-04 09:00:00,0.0,0.0
Heater,2023-05-04 10:00:00,0.0,0.0
Heater,2023-05-04 11:00:00,0.0,0.0
Heater,2023-05-04 12:00:00,2.21,0.07768014059753955
Heater,2023-05-04 13:00:00,4.4,0.15465729349736382
Heater,2023-05-04 14:00:00,8.510000000000002,0.299121265377856
Heater,2023-05-04 15:00:00,0.0,0.0
Heater,2023-05-04 16:00:00,8.58,0.3015817223198594
Heater,2023-05-04 17:00:00,8.61,0.30263620386643236
Heater,2023-05-04 18:00:00,2.27,0.07978910369068543
Heater,2023-05-04 19:00:00,5.699999999999999,0.20035149384885764
Heater,2023-05-04 20:00:00,6.779999999999999,0.2383128295254833
Heater,2023-05-04 21:00:00,7.970000000000001,0.2801405975395431
Heater,2023-05-04 22:00:00,3.54,0.12442882249560634
Heater,2023-05-04 23:00:00,9.48,0.3332161687170475
Heater,2023-05-05 00:00:00,2.1,0.07381370826010546
Heater,2023-05-05 01:00:00,10.09,0.3546572934973638
Heater,2023-05-05 02:00:00,0.0,0.0
Heater,2023-05-05 03:00:00,8.23,0.28927943760984187
Heater,2023-05-05 04:00:00,6.6499999999999995,0.23374340949033393
Heater,2023-05-05 05:00:00,7.1,0.24956063268892795
Heater,2023-05-05 06:00:00,0.0,0.0
Heater,2023-05-05 07:00:00,0.0,0.0
Heater,2023-05-05 08:00:00,6.17,0.21687170474516698
Heater,2023-05-05 09:00:00,0.0,0.0
Heater,2023-05-05 10:00:00,6.93,0.243585237258348
Heater,2023-05-05 11:00:00,9.96,0.3500878734622145
Heater,2023-05-05 12:00:00,4.7,0.16520210896309317
Heater,2023-05-05 13:00:00,4.2,0.1476274165202109
Heater,2023-05-05 14:00:00,9.98,0.35079086115992975
Heater,2023-05-05 15:00:00,2.11,0.0741652021089631
Heater,2023-05-05 16:00:00,2.77,0.09736379613356767
Heater,2023-05-05 17:00:00,4.48,0.15746924428822498
Heater,2023-05-05 18:00:00,5.72,0.20105448154657293
Heater,2023-05-05 19:00:00,0.0,0.0
Heater,2023-05-05 20:00:00,0.0,0.0
Heater,2023-05-05 21:00:00,4.71,0.1655536028119508
Heater,2023-05-05 22:00:00,4.38,0.15395430579964853
Heater,2023-05-05 23:00:00,5.92,0.20808435852372584
Heater,2023-05-06 00:00:00,6.8100000000000005,0.23936731107205628
Heater,2023-05-06 01:00:00,3.48,0.12231985940246047
Heater,2023-05-06 02:00:00,3.7,0.13005272407732865
Heater,2023-05-06 03:00:00,4.58,0.16098418277680143
Heater,2023-05-06 04:00:00,2.84,0.09982425307557118
Heater,2023-05-06 05:00:00,4.24,0.1490333919156415
Heater,2023-05-06 06:00:00,0.0,0.0
Heater,2023-05-06 07:00:00,7.9,0.2776801405975396
Heater,2023-05-06 08:00:00,0.0,0.0
Heater,2023-05-06 09:00:00,0.0,0.0
Heater,2023-05-06 10:00:00,2.21,0.07768014059753955
Heater,2023-05-06 11:00:00,3.55,0.12478031634446397
Heater,2023-05-06 12:00:00,5.99,0.21054481546572937
Heater,2023-05-06 13:00:00,5.37,0.1887521968365554
Heater,2023-05-06 14:00:00,3.19,0.11212653778558876
Heater,2023-05-06 15:00:00,2.39,0.08400702987697717
Heater,2023-05-06 16:00:00,6.91,0.2428822495606327
Heater,2023-05-06 17:00:00,3.62,0.1272407732864675
Heater,2023-05-06 18:00:00,0.0,0.0
Heater,2023-05-06 19:00:00,0.0,0.0
Heater,2023-05-06 20:00:00,0.0,0.0
Heater,2023-05-06 21:00:00,7.46,0.2622144112478032
Heater,2023-05-06 22:00:00,3.09,0.1086115992970123
Heater,2023-05-06 23:00:00,2.19,0.07697715289982426
Heater,2023-05-07 00:00:00,7.34,0.25799648506151146
Heater,2023-05-07 01:00:00,3.2,0.11247803163444642
Heater,2023-05-07 02:00:00,0.0,0.0
Heater,2023-05-07 03:00:00,3.93,0.1381370826010545
Heater,2023-05-07 04:00:00,0.0,0.0
Heater,2023-05-07 05:00:00,4.15,0.1458699472759227
Heater,2023-05-07 06:00:00,3.58,0.1258347978910369
Heater,2023-05-07 07:00:00,0.0,0.0
Heater,2023-05-07 08:00:00,0.0,0.0
Heater,2023-05-07 09:00:00,4.49,0.1578207381370826
Heater,2023-05-07 10:00:00,0.0,0.0
Heater,2023-05-07 11:00:00,7.77,0.27311072056239016
Heater,2023-05-07 12:00:00,0.0,0.0
Heater,2023-05-07 13:00:00,7.45,0.26186291739894557
Heater,2023-05-07 14:00:00,6.859999999999999,0.24112478031634446
Heater,2023-05-07 15:00:00,0.0,0.0
Heater,2023-05-07 16:00:00,0.0,0.0
Heater,2023-05-07 17:00:00,2.19,0.07697715289982426
Heater,2023-05-07 18:00:00,6.36,0.22355008787346226
Heater,2023-05-07 19:00:00,4.49,0.1578207381370826
Heater,2023-05-07 20:00:00,0.0,0.0
Heater,2023-05-07 21:00:00,3.22,0.11318101933216171
Heater,2023-05-07 22:00:00,5.36,0.18840070298769773
Heater,2023-05-07 23:00:00,4.28,0.15043936731107208
Heater,2023-05-08 00:00:00,0.0,0.0
Heater,2023-05-08 01:00:00,0.0,0.0
Heater,2023-05-08 02:00:00,6.4,0.22495606326889284
Heater,2023-05-08 03:00:00,7.95,0.2794376098418278
Heater,2023-05-08 04:00:00,2.88,0.10123022847100176
Heater,2023-05-08 05:00:00,0.0,0.0
Heater,2023-05-08 06:00:00,4.46,0.1567662565905097
Heater,2023-05-08 07:00:00,0.0,0.0
Heater,2023-05-08 08:00:00,10.21,0.3588752196836556
Heater,2023-05-08 09:00:00,0.0,0.0
Heater,2023-05-08 10:00:00,0.0,0.0
Heater,2023-05-08 11:00:00,0.0,0.0
Heater,2023-05-08 12:00:00,10.09,0.3546572934973638
Heater,2023-05-08 13:00:00,2.89,0.10158172231985942
Heater,2023-05-08 14:00:00,6.88,0.24182776801405978
Heater,2023-05-08 15:00:00,3.92,0.13778558875219685
Heater,2023-05-08 16:00:00,5.859999999999999,0.20597539543057997
Heater,2023-05-08 17:00:00,3.08,0.10826010544815468
Heater,2023-05-08 18:00:00,4.48,0.15746924428822498
Heater,2023-05-08 19:00:00,4.34,0.15254833040421795
Heater,2023-05-08 20:00:00,4.31,0.151493848857645
Heater,2023-05-08 21:00:00,3.62,0.1272407732864675
Heater,2023-05-08 22:00:00,4.15,0.1458699472759227
Heater,2023-05-08 23:00:00,0.0,0.0
Heater,2023-05-09 00:00:00,2.97,0.10439367311072058
Heater,2023-05-09 01:00:00,0.0,0.0
Heater,2023-05-09 02:00:00,0.0,0.0
Heater,2023-05-09 03:00:00,3.7,0.13005272407732865
Heater,2023-05-09 04:00:00,0.0,0.0
Heater,2023-05-09 05:00:00,2.43,0.08541300527240775
Heater,2023-05-09 06:00:00,8.25,0.28998242530755713
Heater,2023-05-09 07:00:00,2.1,0.07381370826010546
Heater,2023-05-09 08:00:00,7.48,0.26291739894551847
Heater,2023-05-09 09:00:00,6.83,0.24007029876977154
Heater,2023-05-09 10:00:00,5.32,0.18699472759226715
Heater,2023-05-09 11:00:00,2.51,0.0882249560632689
Heater,2023-05-09 12:00:00,4.37,0.15360281195079087
Heater,2023-05-09 13:00:00,2.32,0.08154657293497364
Heater,2023-05-09 14:00:00,4.41,0.15500878734622145
Heater,2023-05-09 15:00:00,0.0,0.0
Heater,2023-05-09 16:00:00,3.41,0.11985940246045695
Heater,2023-05-09 17:00:00,4.53,0.1592267135325132
Heater,2023-05-09 18:00:00,4.71,0.1655536028119508
Heater,2023-05-09 19:00:00,0.0,0.0
Heater,2023-05-09 20:00:00,2.87,0.10087873462214413
Heater,2023-05-09 21:00:00,11.559999999999999,0.4063268892794376
Heater,2023-05-09 22:00:00,4.84,0.17012302284710018
Heater,2023-05-09 23:00:00,0.0,0.0
Heater,2023-05-10 00:00:00,3.65,0.12829525483304044
Heater,2023-05-10 01:00:00,6.04,0.2123022847100176
Heater,2023-05-10 02:00:00,7.199999999999999,0.2530755711775044
Heater,2023-05-10 03:00:00,3.15,0.11072056239015818
Heater,2023-05-10 04:00:00,2.26,0.07943760984182777
Heater,2023-05-10 05:00:00,3.84,0.13497363796133569
Heater,2023-05-10 06:00:00,8.07,0.28365553602811955
Heater,2023-05-10 07:00:00,7.470000000000001,0.26256590509666083
Heater,2023-05-10 08:00:00,0.0,0.0
Heater,2023-05-10 09:00:00,0.0,0.0
Heater,2023-05-10 10:00:00,3.73,0.1311072056239016
Heater,2023-05-10 11:00:00,3.48,0.12231985940246047
Heater,2023-05-10 12:00:00,4.17,0.14657293497363796
Heater,2023-05-10 13:00:00,4.58,0.16098418277680143
Heater,2023-05-10 14:00:00,2.79,0.09806678383128296
Heater,2023-05-10 15:00:00,0.0,0.0
Heater,2023-05-10 16:00:00,7.42,0.2608084358523726
Heater,2023-05-10 17:00:00,0.0,0.0
Heater,2023-05-10 18:00:00,3.75,0.1318101933216169
Heater,2023-05-10 19:00:00,2.2,0.07732864674868191
Heater,2023-05-10 20:00:00,3.82,0.1342706502636204
Heater,2023-05-10 21:00:00,5.5,0.19332161687170477
Heater,2023-05-10 22:00:00,4.76,0.16731107205623902
Heater,2023-05-10 23:00:00,0.0,0.0
Heater,2023-05-11 00:00:00,4.58,0.16098418277680143
Heater,2023-05-11 01:00:00,7.63,0.26818980667838316
Heater,2023-05-11 02:00:00,3.63,0.12759226713532515
Heater,2023-05-11 03:00:00,0.0,0.0
Heater,2023-05-11 04:00:00,7.449999999999999,0.2618629173989455
Heater,2023-05-11 05:00:00,0.0,0.0
Heater,2023-05-11 06:00:00,0.0,0.0
Heater,2023-05-11 07:00:00,3.39,0.11915641476274166
Heater,2023-05-11 08:00:00,0.0,0.0
Heater,2023-05-11 09:00:00,2.1,0.07381370826010546
Heater,2023-05-11 10:00:00,2.86,0.10052724077328647
Heater,2023-05-11 11:00:00,3.7,0.13005272407732865
Heater,2023-05-11 12:00:00,3.65,0.12829525483304044
Heater,2023-05-11 13:00:00,0.0,0.0
Heater,2023-05-11 14:00:00,4.36,0.15325131810193324
Heater,2023-05-11 15:00:00,2.85,0.10017574692442884
Heater,2023-05-11 16:00:00,2.49,0.08752196836555362
Heater,2023-05-11 17:00:00,0.0,0.0
Heater,2023-05-11 18:00:00,6.26,0.22003514938488578
Heater,2023-05-11 19:00:00,4.32,0.15184534270650266
Heater,2023-05-11 20:00:00,0.0,0.0
Heater,2023-05-11 21:00:00,0.0,0.0
Heater,2023-05-11 22:00:00,3.12,0.10966608084358526
Heater,2023-05-11 23:00:00,4.55,0.15992970123022848
Heater,2023-05-12 00:00:00,0.0,0.0
Heater,2023-05-12 01:00:00,5.6899999999999995,0.2
Heater,2023-05-12 02:00:00,2.34,0.08224956063268893
Heater,2023-05-12 03:00:00,2.8,0.0984182776801406
Heater,2023-05-12 04:00:00,3.08,0.10826010544815468
Heater,2023-05-12 05:00:00,2.1,0.07381370826010546
Heater,2023-05-12 06:00:00,2.73,0.09595782073813709
Heater,2023-05-12 07:00:00,3.84,0.13497363796133569
Heater,2023-05-12 08:00:00,7.6899999999999995,0.270298769771529
Heater,2023-05-12 09:00:00,0.0,0.0
Heater,2023-05-12 10:00:00,6.49,0.22811950790861163
Heater,2023-05-12 11:00:00,0.0,0.0
Heater,2023-05-12 12:00:00,13.51,0.47486818980667844
Heater,2023-05-12 13:00:00,4.3,0.15114235500878737
Heater,2023-05-12 14:00:00,8.82,0.3100175746924429
Heater,2023-05-12 15:00:00,6.67,0.23444639718804922
Heater,2023-05-12 16:00:00,0.0,0.0
Heater,2023-05-12 17:00:00,0.0,0.0
Heater,2023-05-12 18:00:00,6.880000000000001,0.2418277680140598
Heater,2023-05-12 19:00:00,8.95,0.3145869947275923
Heater,2023-05-12 20:00:00,0.0,0.0
Heater,2023-05-12 21:00:00,0.0,0.0
Heater,2023-05-12 22:00:00,0.0,0.0
Heater,2023-05-12 23:00:00,0.0,0.0
Heater,2023-05-13 00:00:00,9.68,0.34024604569420036
Heater,2023-05-13 01:00:00,3.74,0.13145869947275923
Heater,2023-05-13 02:00:00,15.05,0.5289982425307558
Heater,2023-05-13 03:00:00,12.790000000000001,0.44956063268892804
Heater,2023-05-13 04:00:00,2.24,0.07873462214411249
Heater,2023-05-13 05:00:00,0.0,0.0
Heater,2023-05-13 06:00:00,0.0,0.0
Heater,2023-05-13 07:00:00,0.0,0.0
Heater,2023-05-13 08:00:00,8.53,0.2998242530755712
Heater,2023-05-13 09:00:00,9.56,0.3360281195079087
Heater,2023-05-13 10:00:00,0.0,0.0
Heater,2023-05-13 11:00:00,0.0,0.0
Heater,2023-05-13 12:00:00,0.0,0.0
Heater,2023-05-13 13:00:00,7.76,0.27275922671353253
Heater,2023-05-13 14:00:00,0.0,0.0
Heater,2023-05-13 15:00:00,0.0,0.0
Heater,2023-05-13 16:00:00,4.82,0.16942003514938492
Heater,2023-05-13 17:00:00,4.109999999999999,0.1444639718804921
Heater,2023-05-13 18:00:00,7.3100000000000005,0.2569420035149385
Heater,2023-05-13 19:00:00,0.0,0.0
Heater,2023-05-13 20:00:00,0.0,0.0
Heater,2023-05-13 21:00:00,0.0,0.0
Heater,2023-05-13 22:00:00,0.0,0.0
Heater,2023-05-13 23:00:00,4.38,0.15395430579964853
Heater,2023-05-14 00:00:00,10.34,0.363444639718805
Heater,2023-05-14 01:00:00,0.0,0.0
Heater,2023-05-14 02:00:00,15.5,0.5448154657293498
Heater,2023-05-14 03:00:00,3.79,0.13321616871704747
Heater,2023-05-14 04:00:00,4.02,0.14130052724077327
Heater,2023-05-14 05:00:00,3.55,0.12478031634446397
Heater,2023-05-14 06:00:00,3.95,0.1388400702987698
Heater,2023-05-14 07:00:00,0.0,0.0
Heater,2023-05-14 08:00:00,3.13,0.11001757469244289
Heater,2023-05-14 09:00:00,0.0,0.0
Heater,2023-05-14 10:00:00,0.0,0.0
Heater,2023-05-14 11:00:00,2.64,0.09279437609841829
Heater,2023-05-14 12:00:00,2.84,0.09982425307557118
Heater,2023-05-14 13:00:00,7.180000000000001,0.25237258347978914
Heater,2023-05-14 14:00:00,0.0,0.0
Heater,2023-05-14 15:00:00,0.0,0.0
Heater,2023-05-14 16:00:00,0.0,0.0
Heater,2023-05-14 17:00:00,3.31,0.1163444639718805
Heater,2023-05-14 18:00:00,3.44,0.12091388400702989
Heater,2023-05-14 19:00:00,3.52,0.12372583479789105
Heater,2023-05-14 20:00:00,6.39,0.22460456942003515
Heater,2023-05-14 21:00:00,2.53,0.08892794376098419
Heater,2023-05-14 22:00:00,2.21,0.07768014059753955
Heater,2023-05-14 23:00:00,3.68,0.12934973637961336
Heater,2023-05-15 00:00:00,6.66,0.23409490333919158
Heater,2023-05-15 01:00:00,7.8100000000000005,0.2745166959578208
Heater,2023-05-15 02:00:00,14.9,0.5237258347978911
Heater,2023-05-15 03:00:00,0.0,0.0
Heater,2023-05-15 04:00:00,12.23,0.42987697715289985
Heater,2023-05-15 05:00:00,0.0,0.0
Heater,2023-05-15 06:00:00,4.68,0.16449912126537786
Heater,2023-05-15 07:00:00,2.44,0.08576449912126538
Heater,2023-05-15 08:00:00,7.48,0.26291739894551847
Heater,2023-05-15 09:00:00,0.0,0.0
Heater,2023-05-15 10:00:00,0.0,0.0
Heater,2023-05-15 11:00:00,3.45,0.12126537785588754
Heater,2023-05-15 12:00:00,0.0,0.0
Heater,2023-05-15 13:00:00,4.35,0.15289982425307558
Heater,2023-05-15 14:00:00,0.0,0.0
Heater,2023-05-15 15:00:00,4.32,0.15184534270650266
Heater,2023-05-15 16:00:00,4.59,0.16133567662565906
Heater,2023-05-15 17:00:00,14.08,0.4949033391915642
Heater,2023-05-15 18:00:00,4.26,0.14973637961335678
Heater,2023-05-15 19:00:00,8.34,0.2931458699472759
Heater,2023-05-15 20:00:00,2.89,0.10158172231985942
Heater,2023-05-15 21:00:00,0.0,0.0
Heater,2023-05-15 22:00:00,2.01,0.07065026362038664
Heater,2023-05-15 23:00:00,3.36,0.11810193321616873
Heater,2023-05-16 00:00:00,4.49,0.1578207381370826
Heater,2023-05-16 01:00:00,4.54,0.15957820738137085
Heater,2023-05-16 02:00:00,3.13,0.11001757469244289
Heater,2023-05-16 03:00:00,4.7,0.16520210896309317
Heater,2023-05-16 04:00:00,0.0,0.0
Heater,2023-05-16 05:00:00,6.66,0.23409490333919158
Heater,2023-05-16 06:00:00,4.74,0.16660808435852376
Heater,2023-05-16 07:00:00,12.2,0.4288224956063269
Heater,2023-05-16 08:00:00,2.29,0.08049209138840072
Heater,2023-05-16 09:00:00,7.870000000000001,0.27662565905096664
Heater,2023-05-16 10:00:00,4.42,0.1553602811950791
Heater,2023-05-16 11:00:00,3.75,0.1318101933216169
Heater,2023-05-16 12:00:00,3.87,0.13602811950790863
Heater,2023-05-16 13:00:00,8.02,0.2818980667838313
Heater,2023-05-16 14:00:00,4.73,0.1662565905096661
Heater,2023-05-16 15:00:00,0.0,0.0
Heater,2023-05-16 16:00:00,0.0,0.0
Heater,2023-05-16 17:00:00,7.51,0.2639718804920914
Heater,2023-05-16 18:00:00,0.0,0.0
Heater,2023-05-16 19:00:00,6.38,0.22425307557117752
Heater,2023-05-16 20:00:00,5.73,0.20140597539543062
Heater,2023-05-16 21:00:00,0.0,0.0
Heater,2023-05-16 22:00:00,13.49,0.4741652021089631
Heater,2023-05-16 23:00:00,0.0,0.0
Heater,2023-05-17 00:00:00,2.4,0.0843585237258348
Heater,2023-05-17 01:00:00,6.8100000000000005,0.23936731107205628
Heater,2023-05-17 02:00:00,0.0,0.0
Heater,2023-05-17 03:00:00,4.23,0.14868189806678386
Heater,2023-05-17 04:00:00,4.02,0.14130052724077327
Heater,2023-05-17 05:00:00,6.28,0.2207381370826011
Heater,2023-05-17 06:00:00,3.92,0.13778558875219685
Heater,2023-05-17 07:00:00,0.0,0.0
Heater,2023-05-17 08:00:00,4.79,0.16836555360281197
Heater,2023-05-17 09:00:00,4.34,0.15254833040421795
Heater,2023-05-17 10:00:00,3.69,0.12970123022847102
Heater,2023-05-17 11:00:00,12.46,0.4379613356766257
Heater,2023-05-17 12:00:00,5.470000000000001,0.19226713532513184
Heater,2023-05-17 13:00:00,5.949999999999999,0.20913884007029876
Heater,2023-05-17 14:00:00,13.42,0.4717047451669596
Heater,2023-05-17 15:00:00,3.35,0.11775043936731108
Heater,2023-05-17 16:00:00,2.3,0.08084358523725835
Heater,2023-05-17 17:00:00,8.82,0.3100175746924429
Heater,2023-05-17 18:00:00,3.37,0.11845342706502637
Heater,2023-05-17 19:00:00,9.59,0.33708260105448157
Heater,2023-05-17 20:00:00,0.0,0.0
Heater,2023-05-17 21:00:00,0.0,0.0
Heater,2023-05-17 22:00:00,4.17,0.14657293497363796
Heater,2023-05-17 23:00:00,0.0,0.0
Heater,2023-05-18 00:00:00,0.0,0.0
Heater,2023-05-18 01:00:00,2.92,0.10263620386643234
Heater,2023-05-18 02:00:00,0.0,0.0
Heater,2023-05-18 03:00:00,0.0,0.0
Heater,2023-05-18 04:00:00,4.1,0.14411247803163443
Heater,2023-05-18 05:00:00,3.02,0.1061511423550088
Heater,2023-05-18 06:00:00,8.41,0.29560632688927946
Heater,2023-05-18 07:00:00,0.0,0.0
Heater,2023-05-18 08:00:00,3.6,0.1265377855887522
Heater,2023-05-18 09:00:00,4.12,0.14481546572934975
Heater,2023-05-18 10:00:00,8.34,0.2931458699472759
Heater,2023-05-18 11:00:00,2.82,0.09912126537785589
Heater,2023-05-18 12:00:00,2.21,0.07768014059753955
Heater,2023-05-18 13:00:00,3.15,0.11072056239015818
Heater,2023-05-18 14:00:00,4.35,0.15289982425307558
Heater,2023-05-18 15:00:00,2.63,0.09244288224956064
Heater,2023-05-18 16:00:00,3.65,0.12829525483304044
Heater,2023-05-18 17:00:00,0.0,0.0
Heater,2023-05-18 18:00:00,8.1,0.28471001757469244
Heater,2023-05-18 19:00:00,3.08,0.10826010544815468
Heater,2023-05-18 20:00:00,4.08,0.14340949033391917
Heater,2023-05-18 21:00:00,0.0,0.0
Heater,2023-05-18 22:00:00,3.13,0.11001757469244289
Heater,2023-05-18 23:00:00,11.67,0.4101933216168717
Heater,2023-05-19 00:00:00,7.7,0.2706502636203867
Heater,2023-05-19 01:00:00,7.79,0.2738137082601055
Heater,2023-05-19 02:00:00,4.26,0.14973637961335678
Heater,2023-05-19 03:00:00,0.0,0.0
Heater,2023-05-19 04:00:00,8.52,0.29947275922671357
Heater,2023-05-19 05:00:00,0.0,0.0
Heater,2023-05-19 06:00:00,3.41,0.11985940246045695
Heater,2023-05-19 07:00:00,9.48,0.3332161687170475
Heater,2023-05-19 08:00:00,15.18,0.5335676625659052
Heater,2023-05-19 09:00:00,0.0,0.0
Heater,2023-05-19 10:00:00,0.0,0.0
Heater,2023-05-19 11:00:00,0.0,0.0
Heater,2023-05-19 12:00:00,6.73,0.23655536028119512
Heater,2023-05-19 13:00:00,4.72,0.16590509666080844
Heater,2023-05-19 14:00:00,2.63,0.09244288224956064
Heater,2023-05-19 15:00:00,9.32,0.3275922671353252
Heater,2023-05-19 16:00:00,2.2,0.07732864674868191
Heater,2023-05-19 17:00:00,3.43,0.12056239015817224
Heater,2023-05-19 18:00:00,6.15,0.2161687170474517
Heater,2023-05-19 19:00:00,0.0,0.0
Heater,2023-05-19 20:00:00,2.64,0.09279437609841829
Heater,2023-05-19 21:00:00,3.54,0.12442882249560634
Heater,2023-05-19 22:00:00,0.0,0.0
Heater,2023-05-19 23:00:00,11.370000000000001,0.39964850615114245
Heater,2023-05-20 00:00:00,8.44,0.2966608084358524
Heater,2023-05-20 01:00:00,0.0,0.0
Heater,2023-05-20 02:00:00,6.41,0.22530755711775047
Heater,2023-05-20 03:00:00,6.86,0.2411247803163445
Heater,2023-05-20 04:00:00,0.0,0.0
Heater,2023-05-20 05:00:00,2.12,0.07451669595782075
Heater,2023-05-20 06:00:00,0.0,0.0
